registerno,department,semester
922523105006,Electrical and Electronics Engineering -A,4
922523105007,Electrical and Electronics Engineering -A,4
922523105008,Electrical and Electronics Engineering -A,4
922523105009,Electrical and Electronics Engineering -A,4
922523105010,Electrical and Electronics Engineering -A,4
922523105011,Electrical and Electronics Engineering -A,4
922523105012,Electrical and Electronics Engineering -A,4
922523105013,Electrical and Electronics Engineering -A,4
922523105014,Electrical and Electronics Engineering -A,4
922523105015,Electrical and Electronics Engineering -A,4
922523105016,Electrical and Electronics Engineering -A,4
922523105017,Electrical and Electronics Engineering -A,4
922523105018,Electrical and Electronics Engineering -A,4
922523105019,Electrical and Electronics Engineering -A,4
922523105020,Electrical and Electronics Engineering -A,4
922523105021,Electrical and Electronics Engineering -A,4
922523105022,Electrical and Electronics Engineering -A,4
922523105023,Electrical and Electronics Engineering -A,4
922523105024,Electrical and Electronics Engineering -A,4
922523105025,Electrical and Electronics Engineering -A,4
922523105026,Electrical and Electronics Engineering -A,4
922523105027,Electrical and Electronics Engineering -A,4
922523105028,Electrical and Electronics Engineering -A,4
922523105029,Electrical and Electronics Engineering -A,4
922523105030,Electrical and Electronics Engineering -A,4
922523105031,Electrical and Electronics Engineering -A,4
922523105032,Electrical and Electronics Engineering -A,4
922523105033,Electrical and Electronics Engineering -A,4
922523105034,Electrical and Electronics Engineering -A,4
922523105035,Electrical and Electronics Engineering -A,4
922523105036,Electrical and Electronics Engineering -A,4
922523105037,Electrical and Electronics Engineering -A,4
922523105038,Electrical and Electronics Engineering -A,4
922523105039,Electrical and Electronics Engineering -A,4
922523105040,Electrical and Electronics Engineering -A,4
922523105041,Electrical and Electronics Engineering -A,4
922523105042,Electrical and Electronics Engineering -A,4
922523105043,Electrical and Electronics Engineering -A,4
922523105044,Electrical and Electronics Engineering -A,4
922523105045,Electrical and Electronics Engineering -A,4
922523105046,Electrical and Electronics Engineering -A,4
922523105047,Electrical and Electronics Engineering -A,4
922523105048,Electrical and Electronics Engineering -A,4
922523105049,Electrical and Electronics Engineering -A,4
922523105050,Electrical and Electronics Engineering -A,4
922523105051,Electrical and Electronics Engineering -A,4
922523105052,Electrical and Electronics Engineering -A,4
922523105053,Electrical and Electronics Engineering -A,4
922523105054,Electrical and Electronics Engineering -A,4
922523105055,Electrical and Electronics Engineering -A,4
922523105056,Electrical and Electronics Engineering -A,4
922523105057,Electrical and Electronics Engineering -A,4
922523105058,Electrical and Electronics Engineering -A,4
922523105059,Electrical and Electronics Engineering -A,4
922523105060,Electrical and Electronics Engineering -A,4
922523105061,Electrical and Electronics Engineering -A,4
922523105301,Electrical and Electronics Engineering -A,4
922523105302,Electrical and Electronics Engineering -A,4
922524103001,Civil Engineering -A,2
922524103002,Civil Engineering -A,2
922524103003,Civil Engineering -A,2
922524103004,Civil Engineering -A,2
922524103005,Civil Engineering -A,2
922524103006,Civil Engineering -A,2
922524103007,Civil Engineering -A,2
922524103008,Civil Engineering -A,2
922524103009,Civil Engineering -A,2
922524103010,Civil Engineering -A,2
922524103011,Civil Engineering -A,2
922524103012,Civil Engineering -A,2
922524103013,Civil Engineering -A,2
922524103014,Civil Engineering -A,2
922524103015,Civil Engineering -A,2
922524103016,Civil Engineering -A,2
922524103017,Civil Engineering -A,2
922524103018,Civil Engineering -A,2
922524103019,Civil Engineering -A,2
922524103020,Civil Engineering -A,2
922524103021,Civil Engineering -A,2
922524103022,Civil Engineering -A,2
922524103023,Civil Engineering -A,2
922524103024,Civil Engineering -A,2
922524103025,Civil Engineering -A,2
922524103026,Civil Engineering -A,2
922524103027,Civil Engineering -A,2
922524103028,Civil Engineering -A,2
922524103029,Civil Engineering -A,2
922524103030,Civil Engineering -A,2
922524103031,Civil Engineering -A,2
922524114001,Mechanical Engineering -A,2
922524114002,Mechanical Engineering -A,2
922524114003,Mechanical Engineering -A,2
922524114004,Mechanical Engineering -A,2
922524114005,Mechanical Engineering -A,2
922524114006,Mechanical Engineering -A,2
922524114007,Mechanical Engineering -A,2
922524114008,Mechanical Engineering -A,2
922524114009,Mechanical Engineering -A,2
922524114010,Mechanical Engineering -A,2
922524114011,Mechanical Engineering -A,2
922524114012,Mechanical Engineering -A,2
922524114013,Mechanical Engineering -A,2
922524114014,Mechanical Engineering -A,2
922524114015,Mechanical Engineering -A,2
922524114016,Mechanical Engineering -A,2
922524114017,Mechanical Engineering -A,2
922524114018,Mechanical Engineering -A,2
922524114019,Mechanical Engineering -A,2
922524114020,Mechanical Engineering -A,2
922524114021,Mechanical Engineering -A,2
922524114022,Mechanical Engineering -A,2
922524114023,Mechanical Engineering -A,2
922524114024,Mechanical Engineering -A,2
922524114025,Mechanical Engineering -A,2
922524114026,Mechanical Engineering -A,2
922524114027,Mechanical Engineering -A,2
922524114028,Mechanical Engineering -A,2
922524114029,Mechanical Engineering -A,2
922524114030,Mechanical Engineering -A,2
922524114031,Mechanical Engineering -A,2
922524114032,Mechanical Engineering -A,2
922524114033,Mechanical Engineering -A,2
922524114034,Mechanical Engineering -A,2
922524114035,Mechanical Engineering -A,2
922524114036,Mechanical Engineering -A,2
922524114037,Mechanical Engineering -A,2
922524114038,Mechanical Engineering -A,2
922524114039,Mechanical Engineering -A,2
922524114040,Mechanical Engineering -A,2
922524114041,Mechanical Engineering -A,2
922524114042,Mechanical Engineering -A,2
922524114043,Mechanical Engineering -A,2
922524114044,Mechanical Engineering -A,2
922524114045,Mechanical Engineering -A,2
922524114046,Mechanical Engineering -A,2
922524114047,Mechanical Engineering -A,2
922524114048,Mechanical Engineering -A,2
922524114049,Mechanical Engineering -A,2
922524114050,Mechanical Engineering -A,2
922524114051,Mechanical Engineering -A,2
922524114052,Mechanical Engineering -A,2
922524114053,Mechanical Engineering -A,2
922524114054,Mechanical Engineering -A,2
922524114055,Mechanical Engineering -A,2
922524114056,Mechanical Engineering -A,2
922524114057,Mechanical Engineering -A,2
922524114058,Mechanical Engineering -A,2
922524114059,Mechanical Engineering -A,2
922524114060,Mechanical Engineering -A,2
922524114061,Mechanical Engineering -A,2
922524114062,Mechanical Engineering -A,2
922524114063,Mechanical Engineering -A,2
922524148063,Artificial Intelligence and Machine Learning -B,2
922524148064,Artificial Intelligence and Machine Learning -B,2
922524148065,Artificial Intelligence and Machine Learning -B,2
922524148066,Artificial Intelligence and Machine Learning -B,2
922524148067,Artificial Intelligence and Machine Learning -B,2
922524148068,Artificial Intelligence and Machine Learning -B,2
922524148069,Artificial Intelligence and Machine Learning -B,2
922524148070,Artificial Intelligence and Machine Learning -B,2
922524148071,Artificial Intelligence and Machine Learning -B,2
922524148072,Artificial Intelligence and Machine Learning -B,2
922524148073,Artificial Intelligence and Machine Learning -B,2
922524148074,Artificial Intelligence and Machine Learning -B,2
922524148075,Artificial Intelligence and Machine Learning -B,2
922524148076,Artificial Intelligence and Machine Learning -B,2
922524148077,Artificial Intelligence and Machine Learning -B,2
922524148078,Artificial Intelligence and Machine Learning -B,2
922524148079,Artificial Intelligence and Machine Learning -B,2
922524148080,Artificial Intelligence and Machine Learning -B,2
922524148081,Artificial Intelligence and Machine Learning -B,2
922524148082,Artificial Intelligence and Machine Learning -B,2
922524148083,Artificial Intelligence and Machine Learning -B,2
922524148084,Artificial Intelligence and Machine Learning -B,2
922524148085,Artificial Intelligence and Machine Learning -B,2
922524148086,Artificial Intelligence and Machine Learning -B,2
922524148087,Artificial Intelligence and Machine Learning -B,2
922524148088,Artificial Intelligence and Machine Learning -B,2
922524148089,Artificial Intelligence and Machine Learning -B,2
922524148090,Artificial Intelligence and Machine Learning -B,2
922524148091,Artificial Intelligence and Machine Learning -B,2
922524148092,Artificial Intelligence and Machine Learning -B,2
922524148093,Artificial Intelligence and Machine Learning -B,2
922524148094,Artificial Intelligence and Machine Learning -B,2
922524148095,Artificial Intelligence and Machine Learning -B,2
922524148096,Artificial Intelligence and Machine Learning -B,2
922524148097,Artificial Intelligence and Machine Learning -B,2
922524148098,Artificial Intelligence and Machine Learning -B,2
922524148099,Artificial Intelligence and Machine Learning -B,2
922524148100,Artificial Intelligence and Machine Learning -B,2
922524148101,Artificial Intelligence and Machine Learning -B,2
922524148102,Artificial Intelligence and Machine Learning -B,2
922524148103,Artificial Intelligence and Machine Learning -B,2
922524148104,Artificial Intelligence and Machine Learning -B,2
922524148105,Artificial Intelligence and Machine Learning -B,2
922524148106,Artificial Intelligence and Machine Learning -B,2
922524148107,Artificial Intelligence and Machine Learning -B,2
922524148108,Artificial Intelligence and Machine Learning -B,2
922524148109,Artificial Intelligence and Machine Learning -B,2
922524148110,Artificial Intelligence and Machine Learning -B,2
922524148111,Artificial Intelligence and Machine Learning -B,2
922524148112,Artificial Intelligence and Machine Learning -B,2
922524148113,Artificial Intelligence and Machine Learning -B,2
922524148114,Artificial Intelligence and Machine Learning -B,2
922524148115,Artificial Intelligence and Machine Learning -B,2
922524148116,Artificial Intelligence and Machine Learning -B,2
922524148117,Artificial Intelligence and Machine Learning -B,2
922524148118,Artificial Intelligence and Machine Learning -B,2
922524148119,Artificial Intelligence and Machine Learning -B,2
922524148120,Artificial Intelligence and Machine Learning -B,2
